measure,label,model,dataset,arch,pvp,nshot,sample,value,time_train,time_test,run,majority
Recall,0,roberta,yelp,pet,qa,100,2,0.636,,,1,0.6412
Recall,0,roberta,yelp,pet,qa,100,2,0.5991,,,2,0.6412
Recall,0,roberta,yelp,pet,qa,100,2,0.7096,,,3,0.6412
Recall,0,roberta,yelp,pet,qa,100,2,0.6395,,,4,0.6412
Recall,0,roberta,yelp,pet,qa,100,2,0.6192,,,5,0.6412
Recall,1,roberta,yelp,pet,qa,100,2,0.5597,,,1,0.553
Recall,1,roberta,yelp,pet,qa,100,2,0.5328,,,2,0.553
Recall,1,roberta,yelp,pet,qa,100,2,0.4691,,,3,0.553
Recall,1,roberta,yelp,pet,qa,100,2,0.5533,,,4,0.553
Recall,1,roberta,yelp,pet,qa,100,2,0.5673,,,5,0.553
Recall,2,roberta,yelp,pet,qa,100,2,0.3247,,,1,0.3565
Recall,2,roberta,yelp,pet,qa,100,2,0.3568,,,2,0.3565
Recall,2,roberta,yelp,pet,qa,100,2,0.3129,,,3,0.3565
Recall,2,roberta,yelp,pet,qa,100,2,0.3916,,,4,0.3565
Recall,2,roberta,yelp,pet,qa,100,2,0.4016,,,5,0.3565
Recall,3,roberta,yelp,pet,qa,100,2,0.5383,,,1,0.5216
Recall,3,roberta,yelp,pet,qa,100,2,0.5682,,,2,0.5216
Recall,3,roberta,yelp,pet,qa,100,2,0.5013,,,3,0.5216
Recall,3,roberta,yelp,pet,qa,100,2,0.4629,,,4,0.5216
Recall,3,roberta,yelp,pet,qa,100,2,0.5089,,,5,0.5216
Recall,4,roberta,yelp,pet,qa,100,2,0.6983,,,1,0.7417
Recall,4,roberta,yelp,pet,qa,100,2,0.704,,,2,0.7417
Recall,4,roberta,yelp,pet,qa,100,2,0.781,,,3,0.7417
Recall,4,roberta,yelp,pet,qa,100,2,0.7699,,,4,0.7417
Recall,4,roberta,yelp,pet,qa,100,2,0.7274,,,5,0.7417
Accuracy,Overall,roberta,yelp,pet,qa,100,3,0.55368,,,1,0.55056
Accuracy,Overall,roberta,yelp,pet,qa,100,3,0.52404,,,2,0.55056
Accuracy,Overall,roberta,yelp,pet,qa,100,3,0.55028,,,3,0.55056
Accuracy,Overall,roberta,yelp,pet,qa,100,3,0.52892,,,4,0.55056
Accuracy,Overall,roberta,yelp,pet,qa,100,3,0.5367,,,5,0.55056
F1,0,roberta,yelp,pet,qa,100,3,0.685678244807857,,,1,0.681840151148996
F1,0,roberta,yelp,pet,qa,100,3,0.658731339582403,,,2,0.681840151148996
F1,0,roberta,yelp,pet,qa,100,3,0.681502940918269,,,3,0.681840151148996
F1,0,roberta,yelp,pet,qa,100,3,0.66810508947836,,,4,0.681840151148996
F1,0,roberta,yelp,pet,qa,100,3,0.667350164466658,,,5,0.681840151148996
F1,1,roberta,yelp,pet,qa,100,3,0.469677782467989,,,1,0.449368318756074
F1,1,roberta,yelp,pet,qa,100,3,0.472143906603661,,,2,0.449368318756074
F1,1,roberta,yelp,pet,qa,100,3,0.428533460904694,,,3,0.449368318756074
F1,1,roberta,yelp,pet,qa,100,3,0.372963313360664,,,4,0.449368318756074
F1,1,roberta,yelp,pet,qa,100,3,0.420379380090745,,,5,0.449368318756074
F1,2,roberta,yelp,pet,qa,100,3,0.382634488337603,,,1,0.397694524495677
F1,2,roberta,yelp,pet,qa,100,3,0.278734820672127,,,2,0.397694524495677
F1,2,roberta,yelp,pet,qa,100,3,0.422899465760078,,,3,0.397694524495677
F1,2,roberta,yelp,pet,qa,100,3,0.399599222019214,,,4,0.397694524495677
F1,2,roberta,yelp,pet,qa,100,3,0.425798300022973,,,5,0.397694524495677
F1,3,roberta,yelp,pet,qa,100,3,0.495671507639907,,,1,0.506012732846027
F1,3,roberta,yelp,pet,qa,100,3,0.502358935648235,,,2,0.506012732846027
F1,3,roberta,yelp,pet,qa,100,3,0.498456719030727,,,3,0.506012732846027
F1,3,roberta,yelp,pet,qa,100,3,0.507847794699828,,,4,0.506012732846027
F1,3,roberta,yelp,pet,qa,100,3,0.463842113014876,,,5,0.506012732846027
F1,4,roberta,yelp,pet,qa,100,3,0.681651957677117,,,1,0.67284915074845
F1,4,roberta,yelp,pet,qa,100,3,0.654918627552607,,,2,0.67284915074845
F1,4,roberta,yelp,pet,qa,100,3,0.675071689904084,,,3,0.67284915074845
F1,4,roberta,yelp,pet,qa,100,3,0.651886343192762,,,4,0.67284915074845
F1,4,roberta,yelp,pet,qa,100,3,0.657795974070283,,,5,0.67284915074845
F1,Overall,roberta,yelp,pet,qa,100,3,0.543062796186095,,,1,0.541552975599045
F1,Overall,roberta,yelp,pet,qa,100,3,0.513377526011807,,,2,0.541552975599045
F1,Overall,roberta,yelp,pet,qa,100,3,0.54129285530357,,,3,0.541552975599045
F1,Overall,roberta,yelp,pet,qa,100,3,0.520080352550166,,,4,0.541552975599045
F1,Overall,roberta,yelp,pet,qa,100,3,0.527033186333107,,,5,0.541552975599045
Precision,0,roberta,yelp,pet,qa,100,3,0.62392391571698,,,1,0.608119758601771
Precision,0,roberta,yelp,pet,qa,100,3,0.653448784807636,,,2,0.608119758601771
Precision,0,roberta,yelp,pet,qa,100,3,0.607338444687842,,,3,0.608119758601771
Precision,0,roberta,yelp,pet,qa,100,3,0.579012979394295,,,4,0.608119758601771
Precision,0,roberta,yelp,pet,qa,100,3,0.582519203520024,,,5,0.608119758601771
Precision,1,roberta,yelp,pet,qa,100,3,0.442275417365957,,,1,0.437051039697543
Precision,1,roberta,yelp,pet,qa,100,3,0.391556345913192,,,2,0.437051039697543
Precision,1,roberta,yelp,pet,qa,100,3,0.457392488369454,,,3,0.437051039697543
Precision,1,roberta,yelp,pet,qa,100,3,0.393086638599601,,,4,0.437051039697543
Precision,1,roberta,yelp,pet,qa,100,3,0.463644037139757,,,5,0.437051039697543
Precision,2,roberta,yelp,pet,qa,100,3,0.587091435664046,,,1,0.552983081032948
Precision,2,roberta,yelp,pet,qa,100,3,0.474063400576369,,,2,0.552983081032948
Precision,2,roberta,yelp,pet,qa,100,3,0.538164400494438,,,3,0.552983081032948
Precision,2,roberta,yelp,pet,qa,100,3,0.486579589493326,,,4,0.552983081032948
Precision,2,roberta,yelp,pet,qa,100,3,0.500134916351862,,,5,0.552983081032948
Precision,3,roberta,yelp,pet,qa,100,3,0.470329473022713,,,1,0.478804105310129
Precision,3,roberta,yelp,pet,qa,100,3,0.475526973919257,,,2,0.478804105310129
Precision,3,roberta,yelp,pet,qa,100,3,0.462116682326813,,,3,0.478804105310129
Precision,3,roberta,yelp,pet,qa,100,3,0.475285502571703,,,4,0.478804105310129
Precision,3,roberta,yelp,pet,qa,100,3,0.455588774230881,,,5,0.478804105310129
Precision,4,roberta,yelp,pet,qa,100,3,0.665144162146731,,,1,0.678284727161874
Precision,4,roberta,yelp,pet,qa,100,3,0.67979341510652,,,2,0.678284727161874
Precision,4,roberta,yelp,pet,qa,100,3,0.667611969489537,,,3,0.678284727161874
Precision,4,roberta,yelp,pet,qa,100,3,0.69221260815822,,,4,0.678284727161874
Precision,4,roberta,yelp,pet,qa,100,3,0.641627840638966,,,5,0.678284727161874
Recall,0,roberta,yelp,pet,qa,100,3,0.761,,,1,0.7759
Recall,0,roberta,yelp,pet,qa,100,3,0.6641,,,2,0.7759
Recall,0,roberta,yelp,pet,qa,100,3,0.7763,,,3,0.7759
Recall,0,roberta,yelp,pet,qa,100,3,0.7896,,,4,0.7759
Recall,0,roberta,yelp,pet,qa,100,3,0.7811,,,5,0.7759
Recall,1,roberta,yelp,pet,qa,100,3,0.5007,,,1,0.4624
Recall,1,roberta,yelp,pet,qa,100,3,0.5945,,,2,0.4624
Recall,1,roberta,yelp,pet,qa,100,3,0.4031,,,3,0.4624
Recall,1,roberta,yelp,pet,qa,100,3,0.3548,,,4,0.4624
Recall,1,roberta,yelp,pet,qa,100,3,0.3845,,,5,0.4624
Recall,2,roberta,yelp,pet,qa,100,3,0.2838,,,1,0.3105
Recall,2,roberta,yelp,pet,qa,100,3,0.1974,,,2,0.3105
Recall,2,roberta,yelp,pet,qa,100,3,0.3483,,,3,0.3105
Recall,2,roberta,yelp,pet,qa,100,3,0.339,,,4,0.3105
Recall,2,roberta,yelp,pet,qa,100,3,0.3707,,,5,0.3105
Recall,3,roberta,yelp,pet,qa,100,3,0.5239,,,1,0.5365
Recall,3,roberta,yelp,pet,qa,100,3,0.5324,,,2,0.5365
Recall,3,roberta,yelp,pet,qa,100,3,0.541,,,3,0.5365
Recall,3,roberta,yelp,pet,qa,100,3,0.5452,,,4,0.5365
Recall,3,roberta,yelp,pet,qa,100,3,0.4724,,,5,0.5365
Recall,4,roberta,yelp,pet,qa,100,3,0.699,,,1,0.6675
Recall,4,roberta,yelp,pet,qa,100,3,0.6318,,,2,0.6675
Recall,4,roberta,yelp,pet,qa,100,3,0.6827,,,3,0.6675
Recall,4,roberta,yelp,pet,qa,100,3,0.616,,,4,0.6675
Recall,4,roberta,yelp,pet,qa,100,3,0.6748,,,5,0.6675
Accuracy,Overall,roberta,yelp,pet,qa,100,4,0.5697,,,1,0.57832
Accuracy,Overall,roberta,yelp,pet,qa,100,4,0.57096,,,2,0.57832
Accuracy,Overall,roberta,yelp,pet,qa,100,4,0.58068,,,3,0.57832
Accuracy,Overall,roberta,yelp,pet,qa,100,4,0.56966,,,4,0.57832
Accuracy,Overall,roberta,yelp,pet,qa,100,4,0.57528,,,5,0.57832
F1,0,roberta,yelp,pet,qa,100,4,0.694688654216304,,,1,0.704277433539876
F1,0,roberta,yelp,pet,qa,100,4,0.703917220990392,,,2,0.704277433539876
F1,0,roberta,yelp,pet,qa,100,4,0.690395539110949,,,3,0.704277433539876
F1,0,roberta,yelp,pet,qa,100,4,0.702311441393621,,,4,0.704277433539876
F1,0,roberta,yelp,pet,qa,100,4,0.708190289357528,,,5,0.704277433539876
F1,1,roberta,yelp,pet,qa,100,4,0.542253225196453,,,1,0.537796691966832
F1,1,roberta,yelp,pet,qa,100,4,0.530025868440503,,,2,0.537796691966832
F1,1,roberta,yelp,pet,qa,100,4,0.546746184879846,,,3,0.537796691966832
F1,1,roberta,yelp,pet,qa,100,4,0.524249323424546,,,4,0.537796691966832
F1,1,roberta,yelp,pet,qa,100,4,0.526452691718148,,,5,0.537796691966832
F1,2,roberta,yelp,pet,qa,100,4,0.44272168883058,,,1,0.45083875589517
F1,2,roberta,yelp,pet,qa,100,4,0.431213191990577,,,2,0.45083875589517
F1,2,roberta,yelp,pet,qa,100,4,0.46197820520455,,,3,0.45083875589517
F1,2,roberta,yelp,pet,qa,100,4,0.41948460087995,,,4,0.45083875589517
F1,2,roberta,yelp,pet,qa,100,4,0.462717691483966,,,5,0.45083875589517
F1,3,roberta,yelp,pet,qa,100,4,0.445086705202312,,,1,0.464872460008647
F1,3,roberta,yelp,pet,qa,100,4,0.448454722282256,,,2,0.464872460008647
F1,3,roberta,yelp,pet,qa,100,4,0.484795651505051,,,3,0.464872460008647
F1,3,roberta,yelp,pet,qa,100,4,0.47630033557047,,,4,0.464872460008647
F1,3,roberta,yelp,pet,qa,100,4,0.441694537346711,,,5,0.464872460008647
F1,4,roberta,yelp,pet,qa,100,4,0.687699716458887,,,1,0.698541476754786
F1,4,roberta,yelp,pet,qa,100,4,0.696264787983517,,,2,0.698541476754786
F1,4,roberta,yelp,pet,qa,100,4,0.697278128310229,,,3,0.698541476754786
F1,4,roberta,yelp,pet,qa,100,4,0.687571374191093,,,4,0.698541476754786
F1,4,roberta,yelp,pet,qa,100,4,0.697383694972766,,,5,0.698541476754786
F1,Overall,roberta,yelp,pet,qa,100,4,0.562489997980907,,,1,0.571265363633062
F1,Overall,roberta,yelp,pet,qa,100,4,0.561975158337449,,,2,0.571265363633062
F1,Overall,roberta,yelp,pet,qa,100,4,0.576238741802125,,,3,0.571265363633062
F1,Overall,roberta,yelp,pet,qa,100,4,0.561983415091936,,,4,0.571265363633062
F1,Overall,roberta,yelp,pet,qa,100,4,0.567287780975824,,,5,0.571265363633062
Precision,0,roberta,yelp,pet,qa,100,4,0.723950992085005,,,1,0.703855373551738
Precision,0,roberta,yelp,pet,qa,100,4,0.693831957260806,,,2,0.703855373551738
Precision,0,roberta,yelp,pet,qa,100,4,0.720861900097943,,,3,0.703855373551738
Precision,0,roberta,yelp,pet,qa,100,4,0.678634710435513,,,4,0.703855373551738
Precision,0,roberta,yelp,pet,qa,100,4,0.694898941289702,,,5,0.703855373551738
Precision,1,roberta,yelp,pet,qa,100,4,0.467637892295427,,,1,0.479090127413429
Precision,1,roberta,yelp,pet,qa,100,4,0.492530906593407,,,2,0.479090127413429
Precision,1,roberta,yelp,pet,qa,100,4,0.486879100281162,,,3,0.479090127413429
Precision,1,roberta,yelp,pet,qa,100,4,0.459522554409218,,,4,0.479090127413429
Precision,1,roberta,yelp,pet,qa,100,4,0.491543065313557,,,5,0.479090127413429
Precision,2,roberta,yelp,pet,qa,100,4,0.548382331215837,,,1,0.559324544511924
Precision,2,roberta,yelp,pet,qa,100,4,0.524498567335244,,,2,0.559324544511924
Precision,2,roberta,yelp,pet,qa,100,4,0.571029000441631,,,3,0.559324544511924
Precision,2,roberta,yelp,pet,qa,100,4,0.564636209813875,,,4,0.559324544511924
Precision,2,roberta,yelp,pet,qa,100,4,0.530156270179517,,,5,0.559324544511924
Precision,3,roberta,yelp,pet,qa,100,4,0.501001001001001,,,1,0.505761994355597
Precision,3,roberta,yelp,pet,qa,100,4,0.487776210625294,,,2,0.505761994355597
Precision,3,roberta,yelp,pet,qa,100,4,0.497526576149879,,,3,0.505761994355597
Precision,3,roberta,yelp,pet,qa,100,4,0.500661375661376,,,4,0.505761994355597
Precision,3,roberta,yelp,pet,qa,100,4,0.498992443324937,,,5,0.505761994355597
Precision,4,roberta,yelp,pet,qa,100,4,0.625255749242982,,,1,0.64179229480737
Precision,4,roberta,yelp,pet,qa,100,4,0.625109396133344,,,2,0.64179229480737
Precision,4,roberta,yelp,pet,qa,100,4,0.646290446512422,,,3,0.64179229480737
Precision,4,roberta,yelp,pet,qa,100,4,0.655864197530864,,,4,0.64179229480737
Precision,4,roberta,yelp,pet,qa,100,4,0.629940312953702,,,5,0.64179229480737
Recall,0,roberta,yelp,pet,qa,100,4,0.6677,,,1,0.7047
Recall,0,roberta,yelp,pet,qa,100,4,0.7143,,,2,0.7047
Recall,0,roberta,yelp,pet,qa,100,4,0.6624,,,3,0.7047
Recall,0,roberta,yelp,pet,qa,100,4,0.7277,,,4,0.7047
Recall,0,roberta,yelp,pet,qa,100,4,0.722,,,5,0.7047
Recall,1,roberta,yelp,pet,qa,100,4,0.6452,,,1,0.6129
Recall,1,roberta,yelp,pet,qa,100,4,0.5737,,,2,0.6129
Recall,1,roberta,yelp,pet,qa,100,4,0.6234,,,3,0.6129
Recall,1,roberta,yelp,pet,qa,100,4,0.6102,,,4,0.6129
Recall,1,roberta,yelp,pet,qa,100,4,0.5667,,,5,0.6129
Recall,2,roberta,yelp,pet,qa,100,4,0.3712,,,1,0.3776
Recall,2,roberta,yelp,pet,qa,100,4,0.3661,,,2,0.3776
Recall,2,roberta,yelp,pet,qa,100,4,0.3879,,,3,0.3776
Recall,2,roberta,yelp,pet,qa,100,4,0.3337,,,4,0.3776
Recall,2,roberta,yelp,pet,qa,100,4,0.4105,,,5,0.3776
Recall,3,roberta,yelp,pet,qa,100,4,0.4004,,,1,0.4301
Recall,3,roberta,yelp,pet,qa,100,4,0.415,,,2,0.4301
Recall,3,roberta,yelp,pet,qa,100,4,0.4727,,,3,0.4301
Recall,3,roberta,yelp,pet,qa,100,4,0.4542,,,4,0.4301
Recall,3,roberta,yelp,pet,qa,100,4,0.3962,,,5,0.4301
Recall,4,roberta,yelp,pet,qa,100,4,0.764,,,1,0.7663
Recall,4,roberta,yelp,pet,qa,100,4,0.7857,,,2,0.7663
Recall,4,roberta,yelp,pet,qa,100,4,0.757,,,3,0.7663
Recall,4,roberta,yelp,pet,qa,100,4,0.7225,,,4,0.7663
Recall,4,roberta,yelp,pet,qa,100,4,0.781,,,5,0.7663
Accuracy,Overall,roberta,yelp,pet,qa,100,5,0.55708,,,1,0.56402
Accuracy,Overall,roberta,yelp,pet,qa,100,5,0.5578,,,2,0.56402
Accuracy,Overall,roberta,yelp,pet,qa,100,5,0.55834,,,3,0.56402
Accuracy,Overall,roberta,yelp,pet,qa,100,5,0.56642,,,4,0.56402
Accuracy,Overall,roberta,yelp,pet,qa,100,5,0.53616,,,5,0.56402
F1,0,roberta,yelp,pet,qa,100,5,0.707470669427191,,,1,0.70627549691867
F1,0,roberta,yelp,pet,qa,100,5,0.698773610240802,,,2,0.70627549691867
F1,0,roberta,yelp,pet,qa,100,5,0.706722503857174,,,3,0.70627549691867
F1,0,roberta,yelp,pet,qa,100,5,0.706453048509123,,,4,0.70627549691867
F1,0,roberta,yelp,pet,qa,100,5,0.685189106772267,,,5,0.70627549691867
F1,1,roberta,yelp,pet,qa,100,5,0.441522928060581,,,1,0.461991378403953
F1,1,roberta,yelp,pet,qa,100,5,0.464679022293849,,,2,0.461991378403953
F1,1,roberta,yelp,pet,qa,100,5,0.445958016971863,,,3,0.461991378403953
F1,1,roberta,yelp,pet,qa,100,5,0.480461308757658,,,4,0.461991378403953
F1,1,roberta,yelp,pet,qa,100,5,0.424336489213099,,,5,0.461991378403953
F1,2,roberta,yelp,pet,qa,100,5,0.424407260687046,,,1,0.44078330206379
F1,2,roberta,yelp,pet,qa,100,5,0.452794265875238,,,2,0.44078330206379
F1,2,roberta,yelp,pet,qa,100,5,0.453854037434597,,,3,0.44078330206379
F1,2,roberta,yelp,pet,qa,100,5,0.425841118641998,,,4,0.44078330206379
F1,2,roberta,yelp,pet,qa,100,5,0.411778731521221,,,5,0.44078330206379
F1,3,roberta,yelp,pet,qa,100,5,0.525014821909062,,,1,0.523966100125041
F1,3,roberta,yelp,pet,qa,100,5,0.520328896561123,,,2,0.523966100125041
F1,3,roberta,yelp,pet,qa,100,5,0.493744544661042,,,3,0.523966100125041
F1,3,roberta,yelp,pet,qa,100,5,0.516709027581663,,,4,0.523966100125041
F1,3,roberta,yelp,pet,qa,100,5,0.514893235241342,,,5,0.523966100125041
F1,4,roberta,yelp,pet,qa,100,5,0.644514767932489,,,1,0.648519728314409
F1,4,roberta,yelp,pet,qa,100,5,0.624765282703943,,,2,0.648519728314409
F1,4,roberta,yelp,pet,qa,100,5,0.652998715541942,,,3,0.648519728314409
F1,4,roberta,yelp,pet,qa,100,5,0.658269869166178,,,4,0.648519728314409
F1,4,roberta,yelp,pet,qa,100,5,0.603045798132503,,,5,0.648519728314409
F1,Overall,roberta,yelp,pet,qa,100,5,0.548586089603274,,,1,0.556307201165173
F1,Overall,roberta,yelp,pet,qa,100,5,0.552268215534991,,,2,0.556307201165173
F1,Overall,roberta,yelp,pet,qa,100,5,0.550655563693324,,,3,0.556307201165173
F1,Overall,roberta,yelp,pet,qa,100,5,0.557546874531324,,,4,0.556307201165173
F1,Overall,roberta,yelp,pet,qa,100,5,0.527848672176087,,,5,0.556307201165173
Precision,0,roberta,yelp,pet,qa,100,5,0.622041868932039,,,1,0.623907376169299
Precision,0,roberta,yelp,pet,qa,100,5,0.632474477394264,,,2,0.623907376169299
Precision,0,roberta,yelp,pet,qa,100,5,0.631927473393772,,,3,0.623907376169299
Precision,0,roberta,yelp,pet,qa,100,5,0.636487570168404,,,4,0.623907376169299
Precision,0,roberta,yelp,pet,qa,100,5,0.594298728969216,,,5,0.623907376169299
Precision,1,roberta,yelp,pet,qa,100,5,0.465616681455191,,,1,0.487031700288184
Precision,1,roberta,yelp,pet,qa,100,5,0.502031340684852,,,2,0.487031700288184
Precision,1,roberta,yelp,pet,qa,100,5,0.504802831142568,,,3,0.487031700288184
Precision,1,roberta,yelp,pet,qa,100,5,0.495171389154197,,,4,0.487031700288184
Precision,1,roberta,yelp,pet,qa,100,5,0.439596955729446,,,5,0.487031700288184
Precision,2,roberta,yelp,pet,qa,100,5,0.519166787212498,,,1,0.532738095238095
Precision,2,roberta,yelp,pet,qa,100,5,0.514507508271825,,,2,0.532738095238095
Precision,2,roberta,yelp,pet,qa,100,5,0.49268064176133,,,3,0.532738095238095
Precision,2,roberta,yelp,pet,qa,100,5,0.546808844284146,,,4,0.532738095238095
Precision,2,roberta,yelp,pet,qa,100,5,0.50974025974026,,,5,0.532738095238095
Precision,3,roberta,yelp,pet,qa,100,5,0.482602498532741,,,1,0.487966876563444
Precision,3,roberta,yelp,pet,qa,100,5,0.476733538666445,,,2,0.487966876563444
Precision,3,roberta,yelp,pet,qa,100,5,0.479288269629072,,,3,0.487966876563444
Precision,3,roberta,yelp,pet,qa,100,5,0.488084652320825,,,4,0.487966876563444
Precision,3,roberta,yelp,pet,qa,100,5,0.466889033517735,,,5,0.487966876563444
Precision,4,roberta,yelp,pet,qa,100,5,0.681919642857143,,,1,0.673414450306881
Precision,4,roberta,yelp,pet,qa,100,5,0.652965547317924,,,2,0.673414450306881
Precision,4,roberta,yelp,pet,qa,100,5,0.645284124194493,,,3,0.673414450306881
Precision,4,roberta,yelp,pet,qa,100,5,0.643075162151851,,,4,0.673414450306881
Precision,4,roberta,yelp,pet,qa,100,5,0.678803803803804,,,5,0.673414450306881
Recall,0,roberta,yelp,pet,qa,100,5,0.8201,,,1,0.8137
Recall,0,roberta,yelp,pet,qa,100,5,0.7806,,,2,0.8137
Recall,0,roberta,yelp,pet,qa,100,5,0.8016,,,3,0.8137
Recall,0,roberta,yelp,pet,qa,100,5,0.7937,,,4,0.8137
Recall,0,roberta,yelp,pet,qa,100,5,0.8089,,,5,0.8137
Recall,1,roberta,yelp,pet,qa,100,5,0.4198,,,1,0.4394
Recall,1,roberta,yelp,pet,qa,100,5,0.4325,,,2,0.4394
Recall,1,roberta,yelp,pet,qa,100,5,0.3994,,,3,0.4394
Recall,1,roberta,yelp,pet,qa,100,5,0.4666,,,4,0.4394
Recall,1,roberta,yelp,pet,qa,100,5,0.4101,,,5,0.4394
Recall,2,roberta,yelp,pet,qa,100,5,0.3589,,,1,0.3759
Recall,2,roberta,yelp,pet,qa,100,5,0.4043,,,2,0.3759
Recall,2,roberta,yelp,pet,qa,100,5,0.4207,,,3,0.3759
Recall,2,roberta,yelp,pet,qa,100,5,0.3487,,,4,0.3759
Recall,2,roberta,yelp,pet,qa,100,5,0.3454,,,5,0.3759
Recall,3,roberta,yelp,pet,qa,100,5,0.5756,,,1,0.5657
Recall,3,roberta,yelp,pet,qa,100,5,0.5727,,,2,0.5657
Recall,3,roberta,yelp,pet,qa,100,5,0.5091,,,3,0.5657
Recall,3,roberta,yelp,pet,qa,100,5,0.5489,,,4,0.5657
Recall,3,roberta,yelp,pet,qa,100,5,0.5739,,,5,0.5657
Recall,4,roberta,yelp,pet,qa,100,5,0.611,,,1,0.6254
Recall,4,roberta,yelp,pet,qa,100,5,0.5989,,,2,0.6254
Recall,4,roberta,yelp,pet,qa,100,5,0.6609,,,3,0.6254
Recall,4,roberta,yelp,pet,qa,100,5,0.6742,,,4,0.6254
Recall,4,roberta,yelp,pet,qa,100,5,0.5425,,,5,0.6254
Accuracy,Overall,roberta,yelp,pet,prompt,10,1,0.43978,,,1,0.43854
Accuracy,Overall,roberta,yelp,pet,prompt,10,1,0.4351,,,2,0.43854
Accuracy,Overall,roberta,yelp,pet,prompt,10,1,0.4436,,,3,0.43854
Accuracy,Overall,roberta,yelp,pet,prompt,10,1,0.444,,,4,0.43854
Accuracy,Overall,roberta,yelp,pet,prompt,10,1,0.4293,,,5,0.43854
F1,0,roberta,yelp,pet,prompt,10,1,0.394593785846092,,,1,0.374892716141214
F1,0,roberta,yelp,pet,prompt,10,1,0.364090103106324,,,2,0.374892716141214
F1,0,roberta,yelp,pet,prompt,10,1,0.33320811419985,,,3,0.374892716141214
F1,0,roberta,yelp,pet,prompt,10,1,0.451229220323109,,,4,0.374892716141214
F1,0,roberta,yelp,pet,prompt,10,1,0.347373699385734,,,5,0.374892716141214
F1,1,roberta,yelp,pet,prompt,10,1,0.428331268801982,,,1,0.466384656454064
F1,1,roberta,yelp,pet,prompt,10,1,0.478610485686716,,,2,0.466384656454064
F1,1,roberta,yelp,pet,prompt,10,1,0.480589423292692,,,3,0.466384656454064
F1,1,roberta,yelp,pet,prompt,10,1,0.441549983718658,,,4,0.466384656454064
F1,1,roberta,yelp,pet,prompt,10,1,0.457908847184987,,,5,0.466384656454064
F1,2,roberta,yelp,pet,prompt,10,1,0.186547925943286,,,1,0.0774495677233429
F1,2,roberta,yelp,pet,prompt,10,1,0.0363670802159295,,,2,0.0774495677233429
F1,2,roberta,yelp,pet,prompt,10,1,0.0556689552792726,,,3,0.0774495677233429
F1,2,roberta,yelp,pet,prompt,10,1,0.0799136069114471,,,4,0.0774495677233429
F1,2,roberta,yelp,pet,prompt,10,1,0.109193922225084,,,5,0.0774495677233429
F1,3,roberta,yelp,pet,prompt,10,1,0.372693187904757,,,1,0.382621363383178
F1,3,roberta,yelp,pet,prompt,10,1,0.358482088149994,,,2,0.382621363383178
F1,3,roberta,yelp,pet,prompt,10,1,0.448958941428294,,,3,0.382621363383178
F1,3,roberta,yelp,pet,prompt,10,1,0.39611115890906,,,4,0.382621363383178
F1,3,roberta,yelp,pet,prompt,10,1,0.351449430047389,,,5,0.382621363383178
F1,4,roberta,yelp,pet,prompt,10,1,0.680718123880535,,,1,0.680797269394463
F1,4,roberta,yelp,pet,prompt,10,1,0.679860021720768,,,2,0.680797269394463
F1,4,roberta,yelp,pet,prompt,10,1,0.675025219772302,,,3,0.680797269394463
F1,4,roberta,yelp,pet,prompt,10,1,0.665906099166301,,,4,0.680797269394463
F1,4,roberta,yelp,pet,prompt,10,1,0.678636418779571,,,5,0.680797269394463
F1,Overall,roberta,yelp,pet,prompt,10,1,0.41257685847533,,,1,0.396429114619252
F1,Overall,roberta,yelp,pet,prompt,10,1,0.383481955775946,,,2,0.396429114619252
F1,Overall,roberta,yelp,pet,prompt,10,1,0.398690130794482,,,3,0.396429114619252
F1,Overall,roberta,yelp,pet,prompt,10,1,0.406942013805715,,,4,0.396429114619252
F1,Overall,roberta,yelp,pet,prompt,10,1,0.388912463524553,,,5,0.396429114619252
Precision,0,roberta,yelp,pet,prompt,10,1,0.393592677345538,,,1,0.438143640497526
Precision,0,roberta,yelp,pet,prompt,10,1,0.530323321216759,,,2,0.438143640497526
Precision,0,roberta,yelp,pet,prompt,10,1,0.445579370395178,,,3,0.438143640497526
Precision,0,roberta,yelp,pet,prompt,10,1,0.424306472919419,,,4,0.438143640497526
Precision,0,roberta,yelp,pet,prompt,10,1,0.465401410816258,,,5,0.438143640497526
Precision,1,roberta,yelp,pet,prompt,10,1,0.384084417645192,,,1,0.395707017910656
Precision,1,roberta,yelp,pet,prompt,10,1,0.400215169445939,,,2,0.395707017910656
Precision,1,roberta,yelp,pet,prompt,10,1,0.383857091647748,,,3,0.395707017910656
Precision,1,roberta,yelp,pet,prompt,10,1,0.41280334000174,,,4,0.395707017910656
Precision,1,roberta,yelp,pet,prompt,10,1,0.38968058968059,,,5,0.395707017910656
Precision,2,roberta,yelp,pet,prompt,10,1,0.426276329882185,,,1,0.389492753623188
Precision,2,roberta,yelp,pet,prompt,10,1,0.343470483005367,,,2,0.389492753623188
Precision,2,roberta,yelp,pet,prompt,10,1,0.38560411311054,,,3,0.389492753623188
Precision,2,roberta,yelp,pet,prompt,10,1,0.399280575539568,,,4,0.389492753623188
Precision,2,roberta,yelp,pet,prompt,10,1,0.385688295936932,,,5,0.389492753623188
Precision,3,roberta,yelp,pet,prompt,10,1,0.363196355698966,,,1,0.334732738586101
Precision,3,roberta,yelp,pet,prompt,10,1,0.303017747393136,,,2,0.334732738586101
