measure,label,model,dataset,arch,sampling,nshot,sample,value,time_train,time_test,pattern,verbalizer,run,majority,pvp
Accuracy,Overall,xlmroberta-large,ukraine,lora,random,250,5,0.654,695.459761619568,47.4213676452637,no,alpha,4,0.659,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,random,250,5,0.65,694.633989095688,47.743138551712,no,alpha,5,0.659,no
F1,Overall,xlmroberta-large,ukraine,lora,random,250,5,0.572558475067377,693.964518785477,47.3661522865295,no,alpha,1,0.586666742810502,no
F1,Overall,xlmroberta-large,ukraine,lora,random,250,5,0.582068530845269,692.102265119553,24.6055388450623,no,alpha,2,0.586666742810502,no
F1,Overall,xlmroberta-large,ukraine,lora,random,250,5,0.592522381895528,695.500600099564,47.472473859787,no,alpha,3,0.586666742810502,no
F1,Overall,xlmroberta-large,ukraine,lora,random,250,5,0.581765962430473,695.459761619568,47.4213676452637,no,alpha,4,0.586666742810502,no
F1,Overall,xlmroberta-large,ukraine,lora,random,250,5,0.582297051241055,694.633989095688,47.743138551712,no,alpha,5,0.586666742810502,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.377551020408163,693.964518785477,47.3661522865295,no,alpha,1,0.413145539906103,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.416289592760181,692.102265119553,24.6055388450623,no,alpha,2,0.413145539906103,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.403508771929825,695.500600099564,47.472473859787,no,alpha,3,0.413145539906103,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.39047619047619,695.459761619568,47.4213676452637,no,alpha,4,0.413145539906103,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.424528301886792,694.633989095688,47.743138551712,no,alpha,5,0.413145539906103,no
F1,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.534090909090909,693.964518785477,47.3661522865295,no,alpha,1,0.522522522522523,no
F1,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.525,692.102265119553,24.6055388450623,no,alpha,2,0.522522522522523,no
F1,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.561933534743202,695.500600099564,47.472473859787,no,alpha,3,0.522522522522523,no
F1,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.540697674418605,695.459761619568,47.4213676452637,no,alpha,4,0.522522522522523,no
F1,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.521212121212121,694.633989095688,47.743138551712,no,alpha,5,0.522522522522523,no
F1,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.627291242362526,693.964518785477,47.3661522865295,no,alpha,1,0.639839034205231,no
F1,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.615702479338843,692.102265119553,24.6055388450623,no,alpha,2,0.639839034205231,no
F1,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.630522088353414,695.500600099564,47.472473859787,no,alpha,3,0.639839034205231,no
F1,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.629258517034068,695.459761619568,47.4213676452637,no,alpha,4,0.639839034205231,no
F1,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.62475442043222,694.633989095688,47.743138551712,no,alpha,5,0.639839034205231,no
F1,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.751300728407908,693.964518785477,47.3661522865295,no,alpha,1,0.771159874608151,no
F1,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.771282051282051,692.102265119553,24.6055388450623,no,alpha,2,0.771159874608151,no
F1,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.774125132555673,695.500600099564,47.472473859787,no,alpha,3,0.771159874608151,no
F1,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.766631467793031,695.459761619568,47.4213676452637,no,alpha,4,0.771159874608151,no
F1,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.758693361433087,694.633989095688,47.743138551712,no,alpha,5,0.771159874608151,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.493333333333333,693.964518785477,47.3661522865295,no,alpha,1,0.478260869565217,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.46,692.102265119553,24.6055388450623,no,alpha,2,0.478260869565217,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.429906542056075,695.500600099564,47.472473859787,no,alpha,3,0.478260869565217,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.460674157303371,695.459761619568,47.4213676452637,no,alpha,4,0.478260869565217,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.494505494505495,694.633989095688,47.743138551712,no,alpha,5,0.478260869565217,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.552941176470588,693.964518785477,47.3661522865295,no,alpha,1,0.576158940397351,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.608695652173913,692.102265119553,24.6055388450623,no,alpha,2,0.576158940397351,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.624161073825503,695.500600099564,47.472473859787,no,alpha,3,0.576158940397351,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.574074074074074,695.459761619568,47.4213676452637,no,alpha,4,0.576158940397351,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.581081081081081,694.633989095688,47.743138551712,no,alpha,5,0.576158940397351,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.611111111111111,693.964518785477,47.3661522865295,no,alpha,1,0.616279069767442,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.608163265306122,692.102265119553,24.6055388450623,no,alpha,2,0.616279069767442,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.606177606177606,695.500600099564,47.472473859787,no,alpha,3,0.616279069767442,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.603846153846154,695.459761619568,47.4213676452637,no,alpha,4,0.616279069767442,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.588888888888889,694.633989095688,47.743138551712,no,alpha,5,0.616279069767442,no
Precision,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.717693836978131,693.964518785477,47.3661522865295,no,alpha,1,0.739478957915832,no
Precision,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.727272727272727,692.102265119553,24.6055388450623,no,alpha,2,0.739478957915832,no
Precision,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.752577319587629,695.500600099564,47.472473859787,no,alpha,3,0.739478957915832,no
Precision,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.742331288343558,695.459761619568,47.4213676452637,no,alpha,4,0.739478957915832,no
Precision,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.733197556008147,694.633989095688,47.743138551712,no,alpha,5,0.739478957915832,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.305785123966942,693.964518785477,47.3661522865295,no,alpha,1,0.363636363636364,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.380165289256198,692.102265119553,24.6055388450623,no,alpha,2,0.363636363636364,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.380165289256198,695.500600099564,47.472473859787,no,alpha,3,0.363636363636364,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.338842975206612,695.459761619568,47.4213676452637,no,alpha,4,0.363636363636364,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,random,250,5,0.371900826446281,694.633989095688,47.743138551712,no,alpha,5,0.363636363636364,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.516483516483517,693.964518785477,47.3661522865295,no,alpha,1,0.478021978021978,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.461538461538462,692.102265119553,24.6055388450623,no,alpha,2,0.478021978021978,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.510989010989011,695.500600099564,47.472473859787,no,alpha,3,0.478021978021978,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.510989010989011,695.459761619568,47.4213676452637,no,alpha,4,0.478021978021978,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,random,250,5,0.472527472527473,694.633989095688,47.743138551712,no,alpha,5,0.478021978021978,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.644351464435147,693.964518785477,47.3661522865295,no,alpha,1,0.665271966527197,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.623430962343096,692.102265119553,24.6055388450623,no,alpha,2,0.665271966527197,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.656903765690377,695.500600099564,47.472473859787,no,alpha,3,0.665271966527197,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.656903765690377,695.459761619568,47.4213676452637,no,alpha,4,0.665271966527197,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,random,250,5,0.665271966527197,694.633989095688,47.743138551712,no,alpha,5,0.665271966527197,no
Recall,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.7882096069869,693.964518785477,47.3661522865295,no,alpha,1,0.805676855895197,no
Recall,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.820960698689956,692.102265119553,24.6055388450623,no,alpha,2,0.805676855895197,no
Recall,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.796943231441048,695.500600099564,47.472473859787,no,alpha,3,0.805676855895197,no
Recall,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.792576419213974,695.459761619568,47.4213676452637,no,alpha,4,0.805676855895197,no
Recall,claimfor,xlmroberta-large,ukraine,lora,random,250,5,0.786026200873362,694.633989095688,47.743138551712,no,alpha,5,0.805676855895197,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,stratified,10,1,0.458,27.782958984375,45.743191242218,no,alpha,1,0.457,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,stratified,10,1,0.457,20.3263404369354,47.4859263896942,no,alpha,2,0.457,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,stratified,10,1,0.459,27.9188754558563,47.2973475456238,no,alpha,3,0.457,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,stratified,10,1,0.459,27.7218449115753,47.5680553913117,no,alpha,4,0.457,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,stratified,10,1,0.457,27.7921116352081,47.4661741256714,no,alpha,5,0.457,no
F1,Overall,xlmroberta-large,ukraine,lora,stratified,10,1,0.174188642274213,27.782958984375,45.743191242218,no,alpha,1,0.160945134720089,no
F1,Overall,xlmroberta-large,ukraine,lora,stratified,10,1,0.161037088982391,20.3263404369354,47.4859263896942,no,alpha,2,0.160945134720089,no
F1,Overall,xlmroberta-large,ukraine,lora,stratified,10,1,0.161359200297857,27.9188754558563,47.2973475456238,no,alpha,3,0.160945134720089,no
F1,Overall,xlmroberta-large,ukraine,lora,stratified,10,1,0.182970535080393,27.7218449115753,47.5680553913117,no,alpha,4,0.160945134720089,no
F1,Overall,xlmroberta-large,ukraine,lora,stratified,10,1,0.160945134720089,27.7921116352081,47.4661741256714,no,alpha,5,0.160945134720089,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.782958984375,45.743191242218,no,alpha,1,0,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,20.3263404369354,47.4859263896942,no,alpha,2,0,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.9188754558563,47.2973475456238,no,alpha,3,0,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.7218449115753,47.5680553913117,no,alpha,4,0,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.7921116352081,47.4661741256714,no,alpha,5,0,no
F1,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.782958984375,45.743191242218,no,alpha,1,0,no
F1,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0,20.3263404369354,47.4859263896942,no,alpha,2,0,no
F1,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.9188754558563,47.2973475456238,no,alpha,3,0,no
F1,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.0895522388059701,27.7218449115753,47.5680553913117,no,alpha,4,0,no
F1,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.7921116352081,47.4661741256714,no,alpha,5,0,no
F1,claimagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0.0656934306569343,27.782958984375,45.743191242218,no,alpha,1,0.0161943319838057,no
F1,claimagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0.0161290322580645,20.3263404369354,47.4859263896942,no,alpha,2,0.0161943319838057,no
F1,claimagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0.0163934426229508,27.9188754558563,47.2973475456238,no,alpha,3,0.0161943319838057,no
F1,claimagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0.0161943319838057,27.7218449115753,47.5680553913117,no,alpha,4,0.0161943319838057,no
F1,claimagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0.0161943319838057,27.7921116352081,47.4661741256714,no,alpha,5,0.0161943319838057,no
F1,claimfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.631061138439916,27.782958984375,45.743191242218,no,alpha,1,0.627586206896552,no
F1,claimfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.628019323671498,20.3263404369354,47.4859263896942,no,alpha,2,0.627586206896552,no
F1,claimfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.629043358568479,27.9188754558563,47.2973475456238,no,alpha,3,0.627586206896552,no
F1,claimfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.626135569531796,27.7218449115753,47.5680553913117,no,alpha,4,0.627586206896552,no
F1,claimfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.627586206896552,27.7921116352081,47.4661741256714,no,alpha,5,0.627586206896552,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.782958984375,45.743191242218,no,alpha,1,0,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,20.3263404369354,47.4859263896942,no,alpha,2,0,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.9188754558563,47.2973475456238,no,alpha,3,0,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.7218449115753,47.5680553913117,no,alpha,4,0,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.7921116352081,47.4661741256714,no,alpha,5,0,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.782958984375,45.743191242218,no,alpha,1,0,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0,20.3263404369354,47.4859263896942,no,alpha,2,0,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.9188754558563,47.2973475456238,no,alpha,3,0,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.473684210526316,27.7218449115753,47.5680553913117,no,alpha,4,0,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.7921116352081,47.4661741256714,no,alpha,5,0,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0.257142857142857,27.782958984375,45.743191242218,no,alpha,1,0.25,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0.222222222222222,20.3263404369354,47.4859263896942,no,alpha,2,0.25,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0.4,27.9188754558563,47.2973475456238,no,alpha,3,0.25,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0.25,27.7218449115753,47.5680553913117,no,alpha,4,0.25,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0.25,27.7921116352081,47.4661741256714,no,alpha,5,0.25,no
Precision,claimfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.465284974093264,27.782958984375,45.743191242218,no,alpha,1,0.45866935483871,no
Precision,claimfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.459132189707366,20.3263404369354,47.4859263896942,no,alpha,2,0.45866935483871,no
Precision,claimfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.45929648241206,27.9188754558563,47.2973475456238,no,alpha,3,0.45866935483871,no
Precision,claimfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.460431654676259,27.7218449115753,47.5680553913117,no,alpha,4,0.45866935483871,no
Precision,claimfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.45866935483871,27.7921116352081,47.4661741256714,no,alpha,5,0.45866935483871,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.782958984375,45.743191242218,no,alpha,1,0,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,20.3263404369354,47.4859263896942,no,alpha,2,0,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.9188754558563,47.2973475456238,no,alpha,3,0,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.7218449115753,47.5680553913117,no,alpha,4,0,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.7921116352081,47.4661741256714,no,alpha,5,0,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.782958984375,45.743191242218,no,alpha,1,0,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0,20.3263404369354,47.4859263896942,no,alpha,2,0,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.9188754558563,47.2973475456238,no,alpha,3,0,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0.0494505494505495,27.7218449115753,47.5680553913117,no,alpha,4,0,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,stratified,10,1,0,27.7921116352081,47.4661741256714,no,alpha,5,0,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0.0376569037656904,27.782958984375,45.743191242218,no,alpha,1,0.00836820083682008,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,stratified,10,1,0.00836820083682008,20.3263404369354,47.4859263896942,no,alpha,2,0.00836820083682008,no
