measure,label,model,dataset,arch,pvp,sampling,nshot,sample,value,time_train,time_test,run,majority
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,4,0.652838427947598,,,4,0.657205240174673
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,4,0.61353711790393,,,5,0.657205240174673
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.686,,,1,0.717
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.725,,,2,0.717
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.715,,,3,0.717
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.7,,,4,0.717
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.689,,,5,0.717
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.673394043995271,,,1,0.70107800733276
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.703322633446532,,,2,0.70107800733276
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.697492479480962,,,3,0.70107800733276
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.68175888973219,,,4,0.70107800733276
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.670985988232302,,,5,0.70107800733276
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.639751552795031,,,1,0.64
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.648829431438127,,,2,0.64
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.635135135135135,,,3,0.64
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.632218844984802,,,4,0.64
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.614035087719298,,,5,0.64
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.607058823529412,,,1,0.636363636363636
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.619289340101523,,,2,0.636363636363636
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.637813211845103,,,3,0.636363636363636
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.618266978922717,,,4,0.636363636363636
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.574821852731592,,,5,0.636363636363636
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.717842323651452,,,1,0.764957264957265
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.766045548654244,,,2,0.764957264957265
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.750524109014675,,,3,0.764957264957265
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.712643678160919,,,4,0.764957264957265
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.743478260869565,,,5,0.764957264957265
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.728923476005188,,,1,0.762991128010139
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.779126213592233,,,2,0.762991128010139
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.766497461928934,,,3,0.762991128010139
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.763906056860321,,,4,0.762991128010139
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.751608751608752,,,5,0.762991128010139
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.512437810945274,,,1,0.509803921568627
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.544943820224719,,,2,0.509803921568627
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.537142857142857,,,3,0.509803921568627
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.5,,,4,0.509803921568627
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.475113122171946,,,5,0.509803921568627
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.530864197530864,,,1,0.563559322033898
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.575471698113208,,,2,0.563559322033898
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.544747081712062,,,3,0.563559322033898
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.538775510204082,,,4,0.563559322033898
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.506276150627615,,,5,0.563559322033898
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.711934156378601,,,1,0.781659388646288
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.758196721311475,,,2,0.781659388646288
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.752100840336134,,,3,0.781659388646288
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.790816326530612,,,4,0.781659388646288
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.773755656108597,,,5,0.781659388646288
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.897763578274761,,,1,0.909365558912387
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.877049180327869,,,2,0.909365558912387
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.915151515151515,,,3,0.909365558912387
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.88034188034188,,,4,0.909365558912387
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.915360501567398,,,5,0.909365558912387
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.851239669421488,,,1,0.859504132231405
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.801652892561983,,,2,0.859504132231405
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.776859504132231,,,3,0.859504132231405
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.859504132231405,,,4,0.859504132231405
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.867768595041322,,,5,0.859504132231405
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.708791208791209,,,1,0.730769230769231
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.67032967032967,,,2,0.730769230769231
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.769230769230769,,,3,0.730769230769231
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.725274725274725,,,4,0.730769230769231
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.664835164835165,,,5,0.730769230769231
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.723849372384937,,,1,0.748953974895398
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.774058577405858,,,2,0.748953974895398
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.748953974895398,,,3,0.748953974895398
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.648535564853557,,,4,0.748953974895398
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.715481171548117,,,5,0.748953974895398
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.61353711790393,,,1,0.657205240174673
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.700873362445415,,,2,0.657205240174673
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.65938864628821,,,3,0.657205240174673
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.674672489082969,,,4,0.657205240174673
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,250,5,0.637554585152838,,,5,0.657205240174673
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.636,,,1,0.639
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.617,,,2,0.639
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.638,,,3,0.639
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.602,,,4,0.639
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.612,,,5,0.639
F1,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.582120711454317,,,1,0.60044757841135
F1,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.559700558321527,,,2,0.60044757841135
F1,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.597322544985667,,,3,0.60044757841135
F1,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.537438051833315,,,4,0.60044757841135
F1,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.584227165922273,,,5,0.60044757841135
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.459016393442623,,,1,0.511811023622047
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.46218487394958,,,2,0.511811023622047
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.474137931034483,,,3,0.511811023622047
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.387387387387387,,,4,0.511811023622047
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.521739130434783,,,5,0.511811023622047
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.431693989071038,,,1,0.458015267175573
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.367816091954023,,,2,0.458015267175573
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.491566265060241,,,3,0.458015267175573
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.383783783783784,,,4,0.458015267175573
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.502202643171806,,,5,0.458015267175573
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.711729622266402,,,1,0.717842323651452
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.704453441295547,,,2,0.717842323651452
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.714579055441479,,,3,0.717842323651452
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.676056338028169,,,4,0.717842323651452
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.602597402597403,,,5,0.717842323651452
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.726042841037204,,,1,0.714121699196326
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.704347826086957,,,2,0.714121699196326
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.709006928406466,,,3,0.714121699196326
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.702524698133919,,,4,0.714121699196326
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.710369487485101,,,5,0.714121699196326
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.455284552845528,,,1,0.488721804511278
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.47008547008547,,,2,0.488721804511278
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.495495495495496,,,3,0.488721804511278
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.425742574257426,,,4,0.488721804511278
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.417910447761194,,,5,0.488721804511278
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.429347826086957,,,1,0.42654028436019
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.385542168674699,,,2,0.42654028436019
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.437768240343348,,,3,0.42654028436019
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.377659574468085,,,4,0.42654028436019
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.419117647058824,,,5,0.42654028436019
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.678030303030303,,,1,0.711934156378601
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.682352941176471,,,2,0.711934156378601
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.701612903225807,,,3,0.711934156378601
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.651162790697675,,,4,0.711934156378601
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.794520547945206,,,5,0.711934156378601
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.750582750582751,,,1,0.753026634382567
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.701298701298701,,,2,0.753026634382567
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.752450980392157,,,3,0.753026634382567
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.706401766004415,,,4,0.753026634382567
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.782152230971129,,,5,0.753026634382567
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.462809917355372,,,1,0.537190082644628
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.454545454545455,,,2,0.537190082644628
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.454545454545455,,,3,0.537190082644628
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.355371900826446,,,4,0.537190082644628
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.694214876033058,,,5,0.537190082644628
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.434065934065934,,,1,0.494505494505495
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.351648351648352,,,2,0.494505494505495
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.56043956043956,,,3,0.494505494505495
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.39010989010989,,,4,0.494505494505495
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.626373626373626,,,5,0.494505494505495
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.748953974895398,,,1,0.723849372384937
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.728033472803347,,,2,0.723849372384937
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.728033472803347,,,3,0.723849372384937
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.702928870292887,,,4,0.723849372384937
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.485355648535565,,,5,0.723849372384937
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.703056768558952,,,1,0.679039301310044
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.707423580786026,,,2,0.679039301310044
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.670305676855895,,,3,0.679039301310044
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.698689956331878,,,4,0.679039301310044
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,1,0.650655021834061,,,5,0.679039301310044
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.649,,,1,0.648
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.581,,,2,0.648
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.542,,,3,0.648
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.657,,,4,0.648
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.6,,,5,0.648
F1,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.572331942056291,,,1,0.586126032124582
F1,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.521590372956055,,,2,0.586126032124582
F1,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.515181850693876,,,3,0.586126032124582
F1,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.583381485793932,,,4,0.586126032124582
F1,Overall,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.504399823692504,,,5,0.586126032124582
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.408376963350785,,,1,0.457943925233645
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.412451361867704,,,2,0.457943925233645
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.447204968944099,,,3,0.457943925233645
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.392156862745098,,,4,0.457943925233645
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.36734693877551,,,5,0.457943925233645
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.484429065743945,,,1,0.482315112540193
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.397515527950311,,,2,0.482315112540193
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.434146341463415,,,3,0.482315112540193
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.529209621993127,,,4,0.482315112540193
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.303249097472924,,,5,0.482315112540193
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.64,,,1,0.662092624356775
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.580645161290323,,,2,0.662092624356775
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.543933054393305,,,3,0.662092624356775
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.646864686468647,,,4,0.662092624356775
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.632867132867133,,,5,0.662092624356775
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.756521739130435,,,1,0.742152466367713
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.695749440715884,,,2,0.742152466367713
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.635443037974684,,,3,0.742152466367713
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.765294771968854,,,4,0.742152466367713
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.71413612565445,,,5,0.742152466367713
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.557142857142857,,,1,0.526881720430108
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.389705882352941,,,2,0.526881720430108
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.358208955223881,,,3,0.526881720430108
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.481927710843373,,,4,0.526881720430108
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.48,,,5,0.526881720430108
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.654205607476636,,,1,0.581395348837209
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.457142857142857,,,2,0.581395348837209
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.390350877192982,,,3,0.581395348837209
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.706422018348624,,,4,0.581395348837209
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.442105263157895,,,5,0.581395348837209
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.53185595567867,,,1,0.561046511627907
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.53125,,,2,0.561046511627907
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.543933054393305,,,3,0.561046511627907
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.534059945504087,,,4,0.561046511627907
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.543543543543544,,,5,0.561046511627907
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,random,100,2,0.753246753246753,,,1,0.762672811059908
