measure,label,model,dataset,arch,pvp,sampling,nshot,sample,value,time_train,time_test,run,majority
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.623376623376623,120.708933591843,19.4561712741852,3,0.622413793103448
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.634581105169341,120.538251638412,19.4399654865265,4,0.622413793103448
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.613333333333333,120.406866550446,20.0611181259155,5,0.622413793103448
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.0413223140495868,120.46742939949,20.3370959758759,1,0.0413223140495868
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.0909090909090909,120.87966799736,19.8561637401581,2,0.0413223140495868
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.0413223140495868,120.708933591843,19.4561712741852,3,0.0413223140495868
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.190082644628099,120.538251638412,19.4399654865265,4,0.0413223140495868
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.0413223140495868,120.406866550446,20.0611181259155,5,0.0413223140495868
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.186813186813187,120.46742939949,20.3370959758759,1,0.181318681318681
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.137362637362637,120.87966799736,19.8561637401581,2,0.181318681318681
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.269230769230769,120.708933591843,19.4561712741852,3,0.181318681318681
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.21978021978022,120.538251638412,19.4399654865265,4,0.181318681318681
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.164835164835165,120.406866550446,20.0611181259155,5,0.181318681318681
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.698744769874477,120.46742939949,20.3370959758759,1,0.694560669456067
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.677824267782427,120.87966799736,19.8561637401581,2,0.694560669456067
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.702928870292887,120.708933591843,19.4561712741852,3,0.694560669456067
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.665271966527197,120.538251638412,19.4399654865265,4,0.694560669456067
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.694560669456067,120.406866550446,20.0611181259155,5,0.694560669456067
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.792576419213974,120.46742939949,20.3370959758759,1,0.7882096069869
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.803493449781659,120.87966799736,19.8561637401581,2,0.7882096069869
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.733624454148472,120.708933591843,19.4561712741852,3,0.7882096069869
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.777292576419214,120.538251638412,19.4399654865265,4,0.7882096069869
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,1,0.803493449781659,120.406866550446,20.0611181259155,5,0.7882096069869
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.586,120.345704555511,19.6465880870819,1,0.576
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.583,120.440499305725,20.2337322235107,2,0.576
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.582,120.152317523956,20.2590568065643,3,0.576
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.565,120.222853422165,20.2024731636047,4,0.576
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.575,120.561819791794,19.8216245174408,5,0.576
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.430700559566722,120.345704555511,19.6465880870819,1,0.426532484242505
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.422949238660777,120.440499305725,20.2337322235107,2,0.426532484242505
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.437356327644922,120.152317523956,20.2590568065643,3,0.426532484242505
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.432606323000549,120.222853422165,20.2024731636047,4,0.426532484242505
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.424921791917432,120.561819791794,19.8216245174408,5,0.426532484242505
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.310880829015544,120.345704555511,19.6465880870819,1,0.317757009345794
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.328358208955224,120.440499305725,20.2337322235107,2,0.317757009345794
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.330357142857143,120.152317523956,20.2590568065643,3,0.317757009345794
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.37037037037037,120.222853422165,20.2024731636047,4,0.317757009345794
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.30622009569378,120.561819791794,19.8216245174408,5,0.317757009345794
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.105263157894737,120.345704555511,19.6465880870819,1,0.105263157894737
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.0612244897959184,120.440499305725,20.2337322235107,2,0.105263157894737
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.11214953271028,120.152317523956,20.2590568065643,3,0.105263157894737
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.119266055045872,120.222853422165,20.2024731636047,4,0.105263157894737
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.111111111111111,120.561819791794,19.8216245174408,5,0.105263157894737
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.575396825396826,120.345704555511,19.6465880870819,1,0.55533199195171
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.575936883629191,120.440499305725,20.2337322235107,2,0.55533199195171
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.57314629258517,120.152317523956,20.2590568065643,3,0.55533199195171
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.518828451882845,120.222853422165,20.2024731636047,4,0.55533199195171
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.554414784394251,120.561819791794,19.8216245174408,5,0.55533199195171
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.731261425959781,120.345704555511,19.6465880870819,1,0.727777777777778
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.726277372262774,120.440499305725,20.2337322235107,2,0.727777777777778
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.733772342427093,120.152317523956,20.2590568065643,3,0.727777777777778
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.72196041470311,120.222853422165,20.2024731636047,4,0.727777777777778
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.727941176470588,120.561819791794,19.8216245174408,5,0.727777777777778
Precision,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.416666666666667,120.345704555511,19.6465880870819,1,0.365591397849462
Precision,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.4125,120.440499305725,20.2337322235107,2,0.365591397849462
Precision,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.359223300970874,120.152317523956,20.2590568065643,3,0.365591397849462
Precision,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.368852459016393,120.222853422165,20.2024731636047,4,0.365591397849462
Precision,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.363636363636364,120.561819791794,19.8216245174408,5,0.365591397849462
Precision,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.407407407407407,120.345704555511,19.6465880870819,1,0.407407407407407
Precision,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.428571428571429,120.440499305725,20.2337322235107,2,0.407407407407407
Precision,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.375,120.152317523956,20.2590568065643,3,0.407407407407407
Precision,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.361111111111111,120.222853422165,20.2024731636047,4,0.407407407407407
Precision,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.352941176470588,120.561819791794,19.8216245174408,5,0.407407407407407
Precision,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.547169811320755,120.345704555511,19.6465880870819,1,0.534883720930233
Precision,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.544776119402985,120.440499305725,20.2337322235107,2,0.534883720930233
Precision,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.55,120.152317523956,20.2590568065643,3,0.534883720930233
Precision,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.518828451882845,120.222853422165,20.2024731636047,4,0.534883720930233
Precision,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.544354838709677,120.561819791794,19.8216245174408,5,0.534883720930233
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.628930817610063,120.345704555511,19.6465880870819,1,0.631832797427653
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.623824451410658,120.440499305725,20.2337322235107,2,0.631832797427653
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.644628099173554,120.152317523956,20.2590568065643,3,0.631832797427653
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.635157545605307,120.222853422165,20.2024731636047,4,0.631832797427653
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.628571428571429,120.561819791794,19.8216245174408,5,0.631832797427653
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.247933884297521,120.345704555511,19.6465880870819,1,0.28099173553719
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.272727272727273,120.440499305725,20.2337322235107,2,0.28099173553719
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.305785123966942,120.152317523956,20.2590568065643,3,0.28099173553719
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.371900826446281,120.222853422165,20.2024731636047,4,0.28099173553719
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.264462809917355,120.561819791794,19.8216245174408,5,0.28099173553719
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.0604395604395604,120.345704555511,19.6465880870819,1,0.0604395604395604
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.032967032967033,120.440499305725,20.2337322235107,2,0.0604395604395604
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.0659340659340659,120.152317523956,20.2590568065643,3,0.0604395604395604
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.0714285714285714,120.222853422165,20.2024731636047,4,0.0604395604395604
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.0659340659340659,120.561819791794,19.8216245174408,5,0.0604395604395604
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.606694560669456,120.345704555511,19.6465880870819,1,0.577405857740586
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.610878661087866,120.440499305725,20.2337322235107,2,0.577405857740586
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.598326359832636,120.152317523956,20.2590568065643,3,0.577405857740586
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.518828451882845,120.222853422165,20.2024731636047,4,0.577405857740586
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.564853556485356,120.561819791794,19.8216245174408,5,0.577405857740586
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.873362445414847,120.345704555511,19.6465880870819,1,0.858078602620087
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.868995633187773,120.440499305725,20.2337322235107,2,0.858078602620087
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.851528384279476,120.152317523956,20.2590568065643,3,0.858078602620087
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.836244541484716,120.222853422165,20.2024731636047,4,0.858078602620087
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,2,0.864628820960699,120.561819791794,19.8216245174408,5,0.858078602620087
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.59,120.96396613121,19.438690662384,1,0.591
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.59,120.565460920334,19.5789258480072,2,0.591
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.591,120.418847084045,19.9569413661957,3,0.591
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.588,120.396423578262,19.5717303752899,4,0.591
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.585,120.550775766373,20.0639271736145,5,0.591
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.350666118838483,120.96396613121,19.438690662384,1,0.364906317207076
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.352474014054041,120.565460920334,19.5789258480072,2,0.364906317207076
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.381702240673841,120.418847084045,19.9569413661957,3,0.364906317207076
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.366163528174701,120.396423578262,19.5717303752899,4,0.364906317207076
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.36367086288738,120.550775766373,20.0639271736145,5,0.364906317207076
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0317460317460317,120.96396613121,19.438690662384,1,0.0735294117647059
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0461538461538462,120.565460920334,19.5789258480072,2,0.0735294117647059
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0833333333333333,120.418847084045,19.9569413661957,3,0.0735294117647059
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0699300699300699,120.396423578262,19.5717303752899,4,0.0735294117647059
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0863309352517986,120.550775766373,20.0639271736145,5,0.0735294117647059
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0109289617486339,120.96396613121,19.438690662384,1,0.0216216216216216
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0,120.565460920334,19.5789258480072,2,0.0216216216216216
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0816326530612245,120.418847084045,19.9569413661957,3,0.0216216216216216
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0317460317460317,120.396423578262,19.5717303752899,4,0.0216216216216216
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0216216216216216,120.550775766373,20.0639271736145,5,0.0216216216216216
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.631051752921536,120.96396613121,19.438690662384,1,0.636363636363636
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.630718954248366,120.565460920334,19.5789258480072,2,0.636363636363636
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.633390705679862,120.418847084045,19.9569413661957,3,0.636363636363636
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.632996632996633,120.396423578262,19.5717303752899,4,0.636363636363636
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.623287671232877,120.550775766373,20.0639271736145,5,0.636363636363636
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.728937728937729,120.96396613121,19.438690662384,1,0.728110599078341
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.733023255813954,120.565460920334,19.5789258480072,2,0.728110599078341
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.728452270620945,120.418847084045,19.9569413661957,3,0.728110599078341
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.729981378026071,120.396423578262,19.5717303752899,4,0.728110599078341
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.723443223443223,120.550775766373,20.0639271736145,5,0.728110599078341
Precision,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.4,120.96396613121,19.438690662384,1,0.333333333333333
Precision,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.333333333333333,120.565460920334,19.5789258480072,2,0.333333333333333
Precision,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.260869565217391,120.418847084045,19.9569413661957,3,0.333333333333333
Precision,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.227272727272727,120.396423578262,19.5717303752899,4,0.333333333333333
Precision,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.333333333333333,120.550775766373,20.0639271736145,5,0.333333333333333
Precision,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,1,120.96396613121,19.438690662384,1,0.666666666666667
Precision,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0,120.565460920334,19.5789258480072,2,0.666666666666667
Precision,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.571428571428571,120.418847084045,19.9569413661957,3,0.666666666666667
Precision,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.428571428571429,120.396423578262,19.5717303752899,4,0.666666666666667
Precision,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.666666666666667,120.550775766373,20.0639271736145,5,0.666666666666667
Precision,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.525,120.96396613121,19.438690662384,1,0.532394366197183
Precision,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.517426273458445,120.565460920334,19.5789258480072,2,0.532394366197183
Precision,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.538011695906433,120.418847084045,19.9569413661957,3,0.532394366197183
Precision,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.529577464788732,120.396423578262,19.5717303752899,4,0.532394366197183
Precision,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.527536231884058,120.550775766373,20.0639271736145,5,0.532394366197183
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.627760252365931,120.96396613121,19.438690662384,1,0.629984051036683
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.638573743922204,120.565460920334,19.5789258480072,2,0.629984051036683
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.632850241545894,120.418847084045,19.9569413661957,3,0.629984051036683
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.636363636363636,120.396423578262,19.5717303752899,4,0.629984051036683
Precision,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.623028391167193,120.550775766373,20.0639271736145,5,0.629984051036683
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0165289256198347,120.96396613121,19.438690662384,1,0.0413223140495868
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0247933884297521,120.565460920334,19.5789258480072,2,0.0413223140495868
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0495867768595041,120.418847084045,19.9569413661957,3,0.0413223140495868
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0413223140495868,120.396423578262,19.5717303752899,4,0.0413223140495868
Recall,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0495867768595041,120.550775766373,20.0639271736145,5,0.0413223140495868
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0054945054945055,120.96396613121,19.438690662384,1,0.010989010989011
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0,120.565460920334,19.5789258480072,2,0.010989010989011
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.043956043956044,120.418847084045,19.9569413661957,3,0.010989010989011
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.0164835164835165,120.396423578262,19.5717303752899,4,0.010989010989011
Recall,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.010989010989011,120.550775766373,20.0639271736145,5,0.010989010989011
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.790794979079498,120.96396613121,19.438690662384,1,0.790794979079498
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.807531380753138,120.565460920334,19.5789258480072,2,0.790794979079498
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.769874476987448,120.418847084045,19.9569413661957,3,0.790794979079498
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.786610878661088,120.396423578262,19.5717303752899,4,0.790794979079498
Recall,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.761506276150628,120.550775766373,20.0639271736145,5,0.790794979079498
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.868995633187773,120.96396613121,19.438690662384,1,0.862445414847162
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.860262008733625,120.565460920334,19.5789258480072,2,0.862445414847162
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.858078602620087,120.418847084045,19.9569413661957,3,0.862445414847162
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.85589519650655,120.396423578262,19.5717303752899,4,0.862445414847162
Recall,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,3,0.862445414847162,120.550775766373,20.0639271736145,5,0.862445414847162
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.599,120.467839241028,19.8918001651764,1,0.608
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.601,121.263303756714,20.2567508220673,2,0.608
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.606,120.464992284775,19.4673929214478,3,0.608
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.607,120.760653495789,19.768096446991,4,0.608
Accuracy,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.607,120.599093914032,20.1892628669739,5,0.608
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.374555332585342,120.467839241028,19.8918001651764,1,0.396370723722768
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.380943726624307,121.263303756714,20.2567508220673,2,0.396370723722768
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.399725228944579,120.464992284775,19.4673929214478,3,0.396370723722768
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.405035985599885,120.760653495789,19.768096446991,4,0.396370723722768
F1,Overall,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.404279089202669,120.599093914032,20.1892628669739,5,0.396370723722768
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.0458015267175573,120.467839241028,19.8918001651764,1,0.0451127819548872
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.0300751879699248,121.263303756714,20.2567508220673,2,0.0451127819548872
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.0882352941176471,120.464992284775,19.4673929214478,3,0.0451127819548872
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.0875912408759124,120.760653495789,19.768096446991,4,0.0451127819548872
F1,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.0839160839160839,120.599093914032,20.1892628669739,5,0.0451127819548872
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.0824742268041237,120.467839241028,19.8918001651764,1,0.15609756097561
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.12,121.263303756714,20.2567508220673,2,0.15609756097561
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.126829268292683,120.464992284775,19.4673929214478,3,0.15609756097561
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.15609756097561,120.760653495789,19.768096446991,4,0.15609756097561
F1,argumentfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.144927536231884,120.599093914032,20.1892628669739,5,0.15609756097561
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.628865979381443,120.467839241028,19.8918001651764,1,0.635897435897436
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.626262626262626,121.263303756714,20.2567508220673,2,0.635897435897436
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.639175257731959,120.464992284775,19.4673929214478,3,0.635897435897436
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.630849220103986,120.760653495789,19.768096446991,4,0.635897435897436
F1,claimagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.640138408304498,120.599093914032,20.1892628669739,5,0.635897435897436
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.741079597438243,120.467839241028,19.8918001651764,1,0.748375116063138
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.747437092264678,121.263303756714,20.2567508220673,2,0.748375116063138
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.744661095636026,120.464992284775,19.4673929214478,3,0.748375116063138
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.745605920444033,120.760653495789,19.768096446991,4,0.748375116063138
F1,claimfor,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.748134328358209,120.599093914032,20.1892628669739,5,0.748375116063138
Precision,argumentagainst,xlmroberta-large,ukraine,ia3,prompt,stratified,100,4,0.3,120.467839241028,19.8918001651764,1,0.25
